,date,returns
95,2022-12-01 00:00:00,-0.04062759000000003
96,2023-01-01 00:00:00,-0.18459087
97,2023-02-01 00:00:00,0.07524265999999998
98,2023-03-01 00:00:00,0.10009091000000012
99,2023-04-01 00:00:00,0.02158966
100,2023-05-01 00:00:00,-0.07006059999999999
101,2023-06-01 00:00:00,0.061773740000000014
102,2023-07-01 00:00:00,0.0007021400000000039
103,2023-08-01 00:00:00,0.12907210000000005
104,2023-09-01 00:00:00,0.09811215000000001
105,2023-10-01 00:00:00,0.14009244000000007
106,2023-11-01 00:00:00,0.03179095000000007
107,2023-12-01 00:00:00,0.05283016999999999
108,2024-01-01 00:00:00,0.1401875
109,2024-02-01 00:00:00,0.07087703999999999
110,2024-03-01 00:00:00,0.011914060000000011
111,2024-04-01 00:00:00,0.06997613999999998
112,2024-05-01 00:00:00,-0.04303845000000002
113,2024-06-01 00:00:00,0.10516601000000009
114,2024-07-01 00:00:00,-0.016321530000000008
115,2024-08-01 00:00:00,0.14871231999999995
116,2024-09-01 00:00:00,0.12424071999999999
117,2024-10-01 00:00:00,0.15523107999999997
118,2024-11-01 00:00:00,0.04209581999999999
119,2024-12-01 00:00:00,-0.15796805
120,2025-01-01 00:00:00,-0.005450580000000001
121,2025-02-01 00:00:00,-0.016513699999999982
122,2025-03-01 00:00:00,0.00797504999999999
123,2025-04-01 00:00:00,-0.016808520000000004
124,2025-05-01 00:00:00,-0.040413649999999975
125,2025-06-01 00:00:00,0.05988884000000001
126,2025-07-01 00:00:00,
127,2025-08-01 00:00:00,
128,2025-09-01 00:00:00,
129,2025-10-01 00:00:00,
130,2025-11-01 00:00:00,
131,2025-12-01 00:00:00,
